theme	query	source	title	year	venue	cited_by	is_oa	doi	pdf_url	language	abstract
9_data_efficiency	few shot learning remote sensing segmentation limited labels	openaire	Terrain-Informed Self-Supervised Learning: Enhancing Building Footprint Extraction From LiDAR Data With Limited Annotations	2024		0					Estimating building footprint maps from geospatial data is of paramount importance in urban planning, development, disaster management, and various other applications. Deep learning methodologies have gained prominence in building segmentation maps, offering the promise of precise footprint extraction without extensive post-processing. However, these methods face challenges in generalization and label efficiency, particularly in remote sensing, where obtaining accurate labels can be both expensive and time-consuming. To address these challenges, we propose terrain-aware self-supervised learning, tailored to remote sensing, using digital elevation models from LiDAR data. We propose to learn a model to differentiate between bare Earth and superimposed structures enabling the network to implicitly learn domain-relevant features without the need for extensive pixel-level annotations. We test the effectiveness of our approach by evaluating building segmentation performance on test datasets with varying label fractions. Remarkably, with only 1% of the labels (equivalent to 25 labeled examples), our method improves over ImageNet pre-training, showing the advantage of leveraging unlabeled data for feature extraction in the domain of remote sensing. The performance improvement is more pronounced in few-shot scenarios and gradually closes the gap with ImageNet pre-training as the label fraction increases. We test on a dataset characterized by substantial distribution shifts and labeling errors to demonstrate the generalizability of our approach. When compared to other baselines, including ImageNet pretraining and more complex architectures, our approach consistently performs better, demonstrating the efficiency and effectiveness of self-supervised terrain-aware feature learning.
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	"Review for ""Multi-Granularity Aggregation Network for Remote Sensing Few-Shot Segmentation"""	2024		0		10.1109/tgrs.2024.3503273/v2/review2			
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	"Review for ""Embedding Generalized Semantic Knowledge Into Few-Shot Remote Sensing Segmentation"""	2024		0		10.1109/tgrs.2024.3519772/v1/review1			
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	"Review for ""Multi-Granularity Aggregation Network for Remote Sensing Few-Shot Segmentation"""	2024		0		10.1109/tgrs.2024.3503273/v1/review1			
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	"Review for ""Embedding Generalized Semantic Knowledge Into Few-Shot Remote Sensing Segmentation"""	2024		0		10.1109/tgrs.2024.3519772/v2/review2			
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	"Review for ""Multi-Granularity Aggregation Network for Remote Sensing Few-Shot Segmentation"""	2024		0		10.1109/tgrs.2024.3503273/v2/review1			
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	Learning Spatial-Frequency Adaptive Prototype for Remote Sensing Few-shot Segmentation	2025		0		10.2139/ssrn.5733225			
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	"Review for ""Multi-Granularity Aggregation Network for Remote Sensing Few-Shot Segmentation"""	2024		0		10.1109/tgrs.2024.3503273/v1/review2			
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	"Review for ""Embedding Generalized Semantic Knowledge Into Few-Shot Remote Sensing Segmentation"""	2024		0		10.1109/tgrs.2024.3519772/v1/review2			
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	"Review for ""Embedding Generalized Semantic Knowledge Into Few-Shot Remote Sensing Segmentation"""	2024		0		10.1109/tgrs.2024.3519772/v2/review1			
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	Learning Spatial-Frequency Adaptive Prototype for Remote Sensing Few-Shot Semantic Segmentation	2025		0		10.2139/ssrn.5387352			
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	Few-Shot Segmentation of Remote Sensing Images Using Deep Metric Learning	2022	IEEE Geoscience and Remote Sensing Letters	36		10.1109/lgrs.2022.3154402			
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	Self-Supporting Adaptive Prototype Learning for Remote Sensing Few-Shot Semantic Segmentation	2024	IGARSS 2024 - 2024 IEEE International Geoscience and Remote Sensing Symposium	4		10.1109/igarss53475.2024.10641581			
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	"Decision letter for ""Multi-Granularity Aggregation Network for Remote Sensing Few-Shot Segmentation"""	2024		0		10.1109/tgrs.2024.3503273/v1/decision1			
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	"Decision letter for ""Embedding Generalized Semantic Knowledge Into Few-Shot Remote Sensing Segmentation"""	2024		0		10.1109/tgrs.2024.3519772/v2/decision1			
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	"Decision letter for ""Embedding Generalized Semantic Knowledge Into Few-Shot Remote Sensing Segmentation"""	2024		0		10.1109/tgrs.2024.3519772/v1/decision1			
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	"Decision letter for ""Multi-Granularity Aggregation Network for Remote Sensing Few-Shot Segmentation"""	2024		0		10.1109/tgrs.2024.3503273/v2/decision1			
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	Enhancing Few-Shot Semantic Segmentation in Remote Sensing Through Magnitude-Based Pruning	2025		0		10.2139/ssrn.5187495			
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	BS-PMN: Boundary-Aware and Self-Learning Prototype Matching Network for Few-Shot Remote Sensing Image Segmentation	2026	IEEE Transactions on Geoscience and Remote Sensing	0		10.1109/tgrs.2026.3713109			
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	Self-Learning for Few-Shot Remote Sensing Image Captioning	2022	Remote Sensing	16		10.3390/rs14184606		en	Large-scale caption-labeled remote sensing image samples are expensive to acquire, and the training samples available in practical application scenarios are generally limited. Therefore, remote sensing image caption generation tasks will inevitably fall into the dilemma of few-shot, resulting in poor qualities of the generated text descriptions. In this study, we propose a self-learning method named SFRC for few-shot remote sensing image captioning. Without relying on additional labeled samples and external knowledge, SFRC improves the performance in few-shot scenarios by ameliorating the way and efficiency of the method of learning on limited data. We first train an encoder for semantic feature extraction using a supplemental modified BYOL self-supervised learning method on a small number of unlabeled remote sensing samples, where the unlabeled remote sensing samples are derived from caption-labeled samples. When training the model for caption generation in a small number of caption-labeled remote sensing samples, the self-ensemble yields a parameter-averaging teacher model based on the integration of intermediate morphologies of the model over a certain training time horizon. The self-distillation uses the self-ensemble-obtained teacher model to generate pseudo labels to guide the student model in the next generation to achieve better performance. Additionally, when optimizing the model by parameter back-propagation, we design a baseline incorporating self-critical self-ensemble to reduce the variance during gradient computation and weaken the effect of overfitting. In a range of experiments only using limited caption-labeled samples, the performance evaluation metric scores of SFRC exceed those of recent methods. We conduct percentage sampling few-shot experiments to test the performance of the SFRC method in few-shot remote sensing image captioning with fewer samples. We also conduct ablation experiments on key designs in SFRC. The results of the ablation experiments prove that these self-learning designs we generated for captioning in sparse remote sensing sample scenarios are indeed fruitful, and each design contributes to the performance of the SFRC method.
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	Boundary-Aware Multi-Scale Feature Enhancement Based Few-Shot Hyperspectral Image Semantic Segmentation	2026	Remote Sensing	0		10.3390/rs18121911		en	To address the issues of model overfitting under scarce samples and poor segmentation performance on slender objects in the task of semantic segmentation of remote sensing hyperspectral images, this paper proposes a hyperspectral image semantic segmentation framework that integrates edge awareness and multi-scale feature enhancement under extremely few-shot conditions. This architecture effectively integrates orthogonal-direction convolutions, elongated feature enhancement, multi-scale feature fusion, and deep supervision mechanisms, solving challenges such as difficulty in extracting features of slender objects, model overfitting under few-sample conditions, and insufficient generalization ability. The experimental results on multiple public datasets show that the proposed algorithm achieves excellent segmentation performance with just one small-sized sample per labeled category, surpassing existing popular algorithms and thereby confirming the algorithm’s effectiveness and superiority. On the PaviaU dataset, the overall accuracy (OA) and mean intersection over union (mIoU) improved by approximately 9.7% and 15.5% compared to the second-best model; especially for the segmentation of the key elongated feature ‘road’, the intersection over union reached 94.75%, highlighting the effectiveness of the proposed mechanism. This paper provides a novel and efficient solution for fine interpretation of hyperspectral images under few-sample conditions.
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	"Decision letter for ""Transfer learning between Sentinel-1 acquisition modes enhances the few-shot segmentation of natural oil slicks in the Arctic"""	2025		0		10.1109/lgrs.2025.3579308/v1/decision1			
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	"Decision letter for ""Transfer learning between Sentinel-1 acquisition modes enhances the few-shot segmentation of natural oil slicks in the Arctic"""	2025		0		10.1109/lgrs.2025.3579308/v2/decision1			
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	Few-Shot Object Detection for Remote Sensing Imagery Using Segmentation Assistance and Triplet Head	2024	Remote Sensing	15		10.3390/rs16193630		en	The emergence of few-shot object detection provides a new approach to address the challenge of poor generalization ability due to data scarcity. Currently, extensive research has been conducted on few-shot object detection in natural scene datasets, and notable progress has been made. However, in the realm of remote sensing, this technology is still lagging behind. Furthermore, many established methods rely on two-stage detectors, prioritizing accuracy over speed, which hinders real-time applications. Considering both detection accuracy and speed, in this paper, we propose a simple few-shot object detection method based on the one-stage detector YOLOv5 with transfer learning. First, we propose a Segmentation Assistance (SA) module to guide the network’s attention toward foreground targets. This module assists in training and enhances detection accuracy without increasing inference time. Second, we design a novel detection head called the Triplet Head (Tri-Head), which employs a dual distillation mechanism to mitigate the issue of forgetting base-class knowledge. Finally, we optimize the classification loss function to emphasize challenging samples. Evaluations on the NWPUv2 and DIOR datasets showcase the method’s superiority.
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	"Author response for ""Embedding Generalized Semantic Knowledge Into Few-Shot Remote Sensing Segmentation"""	2024		1		10.1109/tgrs.2024.3519772/v2/response1			
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	Few-Shot Remote Sensing Image Classification with Meta-Learning	2023		0		10.36227/techrxiv.22788866.v1			The performance of machine learning models relies on the quality, quantity, and diversity of annotated remote sensing datasets. However, the expensive effort required to annotate samples from diverse locations around the globe, coupled with the need for higher computation, often leads to models that are less generalizable across different regions. This paper explores the use of few-shot learning with meta-learning to improve the generalization capability of deep learning models on remote sensing image classification problems with limited annotated samples. The experiments show that metric-based meta-learners, such as prototypical and matching networks, provide comparable performance to more complex optimization-based meta-learning approaches like model-agnostic meta-learning and its variations. Few-shot learning with meta-learning can unlock greater generalization capabilities in machine learning models, thereby significantly impacting various remote sensing applications.
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	Few-Shot Remote Sensing Image Classification with Meta-Learning	2023		1		10.36227/techrxiv.22788866			&lt;p&gt;The performance of machine learning models relies on the quality, quantity, and diversity of annotated remote sensing datasets. However, the expensive effort required to annotate samples from diverse locations around the globe, coupled with the need for higher computation, often leads to models that are less generalizable across different regions. This paper explores the use of few-shot learning with meta-learning to improve the generalization capability of deep learning models on remote sensing image classification problems with limited annotated samples. The experiments show that metric-based meta-learners, such as prototypical and matching networks, provide comparable performance to more complex optimization-based meta-learning approaches like model-agnostic meta-learning and its variations. Few-shot learning with meta-learning can unlock greater generalization capabilities in machine learning models, thereby significantly impacting various remote sensing applications.&lt;/p&gt;
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	Interactive Segmentation With Prototype Learning for Few-Shot Root Annotation	2025	IEEE Transactions on Geoscience and Remote Sensing	1		10.1109/tgrs.2025.3556799			
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	Few-shot learning in semantic segmentation			0		10.14711/thesis-991012879763403412			
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	Few-Shot Semantic Segmentation on Remote Sensing Images With Learnable Prototype	2025	IEEE Transactions on Geoscience and Remote Sensing	4		10.1109/tgrs.2025.3568475			
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	AdaSemSeg: An Adaptive Few-Shot Semantic Segmentation of Seismic Facies	2025	IEEE Transactions on Geoscience and Remote Sensing	4		10.1109/tgrs.2025.3595010			
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	Discriminative Prototype-Guided Feature Matching Network For Remote Sensing Few-Shot Semantic Segmentation	2025	IGARSS 2025 - 2025 IEEE International Geoscience and Remote Sensing Symposium	0		10.1109/igarss55030.2025.11244043			
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	Adapting Vision Transformer for Few-Shot Remote Sensing Image Segmentation: Synergizing In-Domain Representations And Pretrained Model Guidance	2024	IGARSS 2024 - 2024 IEEE International Geoscience and Remote Sensing Symposium	2		10.1109/igarss53475.2024.10642203			
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	Deep Transfer Learning for Few-Shot SAR Image Classification	2019	Remote Sensing	147		10.3390/rs11111374		en	The reemergence of Deep Neural Networks (DNNs) has lead to high-performance supervised learning algorithms for the Electro-Optical (EO) domain classification and detection problems. This success is because generating huge labeled datasets has become possible using modern crowdsourcing labeling platforms such as Amazon’s Mechanical Turk that recruit ordinary people to label data. Unlike the EO domain, labeling the Synthetic Aperture Radar (SAR) domain data can be much more challenging, and for various reasons, using crowdsourcing platforms is not feasible for labeling the SAR domain data. As a result, training deep networks using supervised learning is more challenging in the SAR domain. In the paper, we present a new framework to train a deep neural network for classifying Synthetic Aperture Radar (SAR) images by eliminating the need for a huge labeled dataset. Our idea is based on transferring knowledge from a related EO domain problem, where labeled data are easy to obtain. We transfer knowledge from the EO domain through learning a shared invariant cross-domain embedding space that is also discriminative for classification. To this end, we train two deep encoders that are coupled through their last year to map data points from the EO and the SAR domains to the shared embedding space such that the distance between the distributions of the two domains is minimized in the latent embedding space. We use the Sliced Wasserstein Distance (SWD) to measure and minimize the distance between these two distributions and use a limited number of SAR label data points to match the distributions class-conditionally. As a result of this training procedure, a classifier trained from the embedding space to the label space using mostly the EO data would generalize well on the SAR domain. We provide a theoretical analysis to demonstrate why our approach is effective and validate our algorithm on the problem of ship classification in the SAR domain by comparing against several other competing learning approaches.
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	Few-Shot Learning for Crop Mapping from Satellite Image Time Series	2024	Remote Sensing	13		10.3390/rs16061026		en	Recently, deep learning methods have achieved promising crop mapping results. Yet, their classification performance is constrained by the scarcity of labeled samples. Therefore, the development of methods capable of exploiting label-rich environments to classify crops in label-scarce environments using only a few labeled samples per class is required. Few-shot learning (FSL) methods have achieved this goal in computer vision for natural images, but they remain largely unexplored in crop mapping from time series data. In order to address this gap, we adapted eight FSL methods to map infrequent crops cultivated in the selected study areas from France and a large diversity of crops from a complex agricultural area situated in Ghana. The FSL methods are commonly evaluated using class-balanced unlabeled sets from the target domain data (query sets), leading to overestimated classification results. This is unrealistic since these sets can have an arbitrary number of samples per class. In our work, we used the Dirichlet distribution to model the class proportions in few-shot query sets as random variables. We demonstrated that transductive information maximization based on α-divergence (α-TIM) performs better than the competing methods, including dynamic time warping (DTW), which is commonly used to tackle the lack of labeled samples. α-TIM achieved, for example, a macro F1-score of 59.6% in Ghana in a 24-way 20-shot setting (i.e., 20 labeled samples from each of the 24 crop types) and a macro F1-score of 75.9% in a seven-way 20-shot setting in France, outperforming the second best-performing methods by 2.7% and 5.7%, respectively. Moreover, α-TIM outperformed a baseline deep learning model, highlighting the benefits of effectively integrating the query sets into the learning process.
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	"Author response for ""Multi-Granularity Aggregation Network for Remote Sensing Few-Shot Segmentation"""	2024		0		10.1109/tgrs.2024.3503273/v2/response1			
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	Unsupervised Few-Shot Continual Learning for Remote Sensing Image Scene Classification_supp1-3445887.pdf			0		10.1109/tgrs.2024.3445887/mm1			
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	Lfodet:Lightweight Few-Shot Object Detection with Meta-Learning in Remote Sensing Images	2025		0		10.2139/ssrn.5314023			
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	An Augmented Generator Using Contrastive Learning to Improve Few-Shot Learning in Remote Sensing	2023		0		10.31219/osf.io/d2upz			The field of remote sensing has made remarkable strides in capturing and interpretinginformation from distant environments. However, one of the persisting challenges inremote sensing is the ability to learn and adapt quickly to new, less explored scenarios. Few-shot learning, a subfield of machine learning, addresses this issue by enablingmodels to learn from a very limited set of labeled examples. In this article, we delve intoan innovative approach that leverages an augmented generator and contrastive learningtechniques to enhance few-shot learning in remote sensing.
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	Adaptive Self-Supporting Prototype Learning for Remote Sensing Few-Shot Semantic Segmentation	2024	IEEE Transactions on Geoscience and Remote Sensing	19		10.1109/tgrs.2024.3435086			
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	Shape Embedding and Knowledge Mining Network for Generalized Few-Shot Remote Sensing Segmentation_supp1-3562894.pdf			0		10.1109/lgrs.2025.3562894/mm1			
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	Enhancing few-shot remote sensing image semantic annotation through spectral super-resolution guided learning	2026	European Journal of Remote Sensing	0		10.1080/22797254.2026.2695913		en	
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	DMML-Net: Deep Metametric Learning for Few-Shot Geographic Object Segmentation in Remote Sensing Imagery	2022	IEEE Transactions on Geoscience and Remote Sensing	35		10.1109/tgrs.2021.3116672			
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	Few-Shot Aerial Image Semantic Segmentation Leveraging Pyramid Correlation Fusion	2023	IEEE Transactions on Geoscience and Remote Sensing	20		10.1109/tgrs.2023.3328339			
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	Few-Shot Learning For Remote Sensing Scene Classification	2020	2020 Mediterranean and Middle-East Geoscience and Remote Sensing Symposium (M2GARSS)	50		10.1109/m2garss47143.2020.9105154			
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	Learning spatial-frequency adaptive prototype for remote sensing few-shot segmentation	2026	Knowledge-Based Systems	0		10.1016/j.knosys.2026.116464		en	
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	Few-Shot ISAR Image Segmentation Using 4D Convolutional Transformer	2025	IGARSS 2025 - 2025 IEEE International Geoscience and Remote Sensing Symposium	0		10.1109/igarss55030.2025.11243641			
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	Boosting Few-Shot Learning in Remote Sensing Leveraging an Auxiliary Generator through Contrastive Learning	2023		0		10.31219/osf.io/2v46h			Remote sensing technology has revolutionized the way we perceive and interact with our planet, enablingus to acquire invaluable information about our environment, natural resources, and ecosystems. Frommonitoring land use changes to studying climate patterns and disaster management, remote sensing hasbecome an indispensable tool for scientific research and practical applications. However, the effective application of remote sensing data often relies on the ability to classify andinterpret these vast and complex datasets. This presents a substantial challenge, as remote sensing datatypically exhibit high dimensionality, encompassing diverse terrain types, weather conditions, andimaging modalities. Furthermore, acquiring labeled data for supervised machine learning approaches isoften arduous, time-consuming, and expensive in remote sensing contexts. Few-shot learning emerges as a promising paradigm to address these issues. It seeks to develop modelscapable of learning from a limited amount of labeled data, which is a common scenario in remote sensingapplications due to the cost and effort associated with ground truth data collection. Few-shot learning isespecially valuable in cases where we need to recognize previously unseen classes or adapt quickly tochanging conditions, such as tracking forest fires or monitoring urban development. Despite its potential, few-shot learning in remote sensing faces significant hurdles, such as inadequatemodel generalization, limited data diversity, and challenges in feature extraction from complex datasources. In recent years, several advancements have been made in remote sensing image analysis, including the integration of deep learning techniques, but there remains a critical need for improving few- shot learning capabilities in this domain. This paper introduces a novel approach to address the limitations of few-shot learning in remote sensing. We propose the incorporation of an auxiliary generator powered by contrastive learning, a technique thathas demonstrated success in diverse applications, from natural language processing to computer vision. This auxiliary generator, working in conjunction with our few-shot learning model, enhances the ability todiscriminate between different classes and adapt to new remote sensing scenarios with limited labeleddata
9_data_efficiency	few shot learning remote sensing segmentation limited labels	crossref	Utilizing An Auxiliary Generator in Contrastive Learning for Improved Few-Shot Learning in Remote Sensing	2023		0		10.31219/osf.io/za4d7			Remote sensing technology plays a pivotal role in today's world, enabling theacquisition of valuable information about the Earth's surface and its dynamicprocesses. From monitoring environmental changes and disaster management toprecision agriculture and urban planning, the applications of remote sensing arewide-ranging. One of the challenges in remote sensing is the need to recognize andclassify objects or phenomena with limited labeled data, a scenario often referredto as few-shot learning. Few-shot learning in remote sensing tasks presents unique challenges due to thescarcity of annotated samples for a wide variety of land cover and land usecategories. Traditional machine learning techniques often struggle to adapt to thesedata constraints, limiting the ability to accurately detect and classify objects ofinterest. To address this, researchers have turned to advanced machine learningtechniques, including contrastive learning, to improve few-shot learning in remotesensing
9_data_efficiency	self supervised pretraining small labelled dataset earth observation	crossref	Self-Supervised Pretraining for Enhancing Supervised Learning in Low-Data Regimes	2025		0		10.36227/techrxiv.175355306.62458021/v1			In the real-world situation, availability of labelled data is very limited and they are costly too which increases the difficulty for deep learning models to get high accuracy. Self-Supervised Learning (SSL) came as a powerful technique to grip unlabelled data for pretraining, thereby improving the accuracy like ability of models in low-data regimes. In this study, we investigate the role of SSL pretraining on convolutional neural network (CNN) architectures, which focuses on the STL-10 dataset. We compare the performance of MobileNet, ResNet, and EfficientNet models under SSL pretraining, followed by fine-tuning on the labelled subset of STL-10. The results indicate that EfficientNet secures the highest accuracy of 88%, leaving the other models behind. Our research highlights the effectiveness of self-supervised pretraining in improving classification performance with limited labelled data.
9_data_efficiency	self supervised pretraining small labelled dataset earth observation	crossref	HyperEst: Context-aware self-supervised pretraining for hyperspectral and multispectral water quality estimation	2025	International Journal of Applied Earth Observation and Geoinformation	0		10.1016/j.jag.2025.104761		en	
9_data_efficiency	self supervised pretraining small labelled dataset earth observation	crossref	Multi-Label Guided Supervised Contrastive Learning for Earth Observation Pretraining	2024	IGARSS 2024 - 2024 IEEE International Geoscience and Remote Sensing Symposium	2		10.1109/igarss53475.2024.10642289			
9_data_efficiency	self supervised pretraining small labelled dataset earth observation	crossref	Self-supervised Pretraining for User Performance Prediction under Scarce Data Conditions	2025		0		10.36227/techrxiv.173834501.11045348/v1			Predicting user performance at the base station in telecom networks is a critical task that can significantly benefit from advanced machine learning techniques. However, labeled data for user performance are scarce and costly to collect, while unlabeled data consisting of base station metrics, are more readily accessible. Self-supervised learning provides a means to leverage this unlabeled data, and has seen remarkable success in the domains of computer vision and natural language processing, with unstructured data. Recently, these methods have been adapted to structured data as well, making them particularly relevant to the telecom domain. We apply self-supervised learning to predict user performance in telecom networks. Our results demonstrate that even with simple self-supervised approaches, the percentage of variance of the target values explained by the model, in low-labeled scenarios (e.g., only 100 labeled samples) can be improved fourfold, from 15% to 60%. Moreover, to promote reproducibility and further research in the domain, we open-source a dataset creation framework and a specific dataset created from it that captures scenarios that have been deemed to be challenging for future networks.
9_data_efficiency	self supervised pretraining small labelled dataset earth observation	crossref	ESPA-Face: A Framework for Event Self-Supervised Pretraining and Augmentation for Face Detection	2026		0		10.2139/ssrn.6114181			
9_data_efficiency	self supervised pretraining small labelled dataset earth observation	crossref	ESPA-Face: A Framework for Event Self-Supervised Pretraining and Augmentation for Face Detection	2026		0		10.2139/ssrn.6095430			
9_data_efficiency	self supervised pretraining small labelled dataset earth observation	crossref	Transformer Architectures for Molecular Property Prediction: A Study of Featurization, Attention, and Self-Supervised Pretraining	2026		0		10.26434/chemrxiv.15006351/v1			Predicting physicochemical and biological properties of small molecules directly from structure is a central problem in computational drug discovery, materials design, and chemical safety assessment. In recent years, Transformer architectures, originally developed for natural language processing, have been adapted to molecular graphs and string representations with considerable success, complementing message-passing graph neural networks (GNNs) and classical descriptor-based models. This paper presents a comprehensive study of Transformer-based molecular property prediction. We (i) survey the landscape of molecular featurization strategies, including SMILES tokenization, graph-based atom/bond features, learned fingerprints, and three-dimensional conformer descriptors; (ii) introduce a unified Transformer architecture, which we refer to as MolFormer-X, that accepts either sequence-based or graph-structured inputs through a shared self-attention backbone with relative and structural positional encodings; (iii) describe a two-stage training regime combining self-supervised pretraining on unlabeled molecular corpora with supervised fine-tuning on downstream property-prediction tasks; and (iv) provide an extensive empirical analysis across regression and classification benchmarks drawn from the MoleculeNet suite, including solubility (ESOL), solvation free energy (FreeSolv), lipophilicity, bloodbrain barrier penetration (BBBP), and toxicity (Tox21). We further conduct ablation studies isolating the contributions of tokenization scheme, positional encoding, pretraining objective, and model depth, and we analyze learned attention patterns for chemical interpretability. We conclude with a discussion of current limitations of Transformer-based molecular models, including data efficiency, extrapolation to novel scaffolds, and computational cost, and outline directions for future work at the intersection of chemistry and sequence modeling.
9_data_efficiency	self supervised pretraining small labelled dataset earth observation	crossref	PI-M3AE: A Self-Supervised Pretraining Framework with Physics-Informed Multi-Dimensional Masking for Label-Efficient Landslide Detection	2026		0		10.2139/ssrn.6557134			Landslides are among the most destructive geological hazards worldwide, causing significant casualties and economic losses. Satellite remote sensing provides an effective means for large-scale landslide identification, and deep learning methods have achieved remarkable progress in automated landslide detection in recent years. However, training these models relies heavily on high-quality pixel-level annotations, which require domain experts to delineate landslide boundaries manually—a process that is both expensive and time-consuming. To address this challenge, we propose PI-M3AE, a self-supervised pretraining framework for landslide detection. PI-M3AE learns prior knowledge from abundant unlabeled satellite imagery through masked reconstruction, and the pretrained encoder is then transferred to a segmentation network for fine-tuning. Experiments show that the pretrained model using only 10% of labeled data (82 samples) achieves an IoU of 0.51, approaching the fully supervised model trained on all labeled data (824 samples, IoU 0.54) with a gap of only 0.03.Specifically, PI-M3AE introduces innovations along three key dimensions of the pretraining pipeline. First, in masking strategy, we exploit the temporal-spatial-spectral structure of remote sensing data by designing temporal, spatial, and spectral masking; the optimal combination improves 8% over the baseline masking strategy. Second, in pretraining objective, we introduce an auxiliary spectral index prediction task that requires the encoder to learn physically meaningful quantities such as NDVI and BSI, which are directly indicative of landslide-related surface changes, contributing an additional 5% gain. Third, in loss design, we propose a learnable band-weighted reconstruction loss that adaptively assigns reconstruction priority across spectral bands, yielding a further 3% improvement. PI-M3AE provides an effective paradigm for applying self-supervised learning in annotation-scarce remote sensing scenarios, with the potential to unlock the value of vast unlabeled Earth observation data.
9_data_efficiency	self supervised pretraining small labelled dataset earth observation	crossref	A novel self-supervised framework for satellite image classification in the Google Earth Engine cloud computing platform	2025	Google Earth Engine and Artificial Intelligence for Earth Observation	0		10.1016/b978-0-443-27372-8.00015-5		en	
9_data_efficiency	self supervised pretraining small labelled dataset earth observation	crossref	Small Satellites and Earth Observation Systems for Small Countries and Regions		Small Satellites for Earth Observation	0		10.1007/978-1-4020-6943-7_7		en	
9_data_efficiency	self supervised pretraining small labelled dataset earth observation	crossref	BAM: An Automated, Self-Supervised Machine Learning Framework for Near-Real-Time Wildfire Burned Area Mapping using Multi-Source Earth Observation	2026		0		10.2139/ssrn.6362222			The operational monitoring of global wildfires is frequently constrained by the latency of supervised training data generation and the radiometric challenges of distinguishing charred biomass from natural dark surface features. To address these limitations, this study presents the Burn Area Mapper (BAM), a fully automated, physics-informed machine learning framework implemented in Google Earth Engine. The framework employs a Physics-Informed Self-Supervision paradigm that eliminates the need for manual annotation by leveraging combustion stoichiometry to generate scene-specific training labels. Central to this approach is the novel Automated Temporal Burn Index (ATBI), which uses multiplicative scaling of NIR and SWIR bands to enforce a strict bimodal distribution, enabling an adaptive Otsu algorithm to isolate high-confidence burn signals automatically. These physics-derived labels are refined using a Gradient Tree Boost (GTB) classifier that incorporates textural and topographic features. We validated the framework across 15 wildfire events spanning 6 continents, achieving a global mean F1-score of 0.994 without regional retraining. Comparative benchmarking against the MODIS MCD64A1 product revealed that BAM captures up to 93% more burned area in fragmented landscapes. Furthermore, validation against 3-meter PlanetScope imagery (R2 = 0.80) confirms that BAM&amp;apos;s probabilistic output effectively proxies sub-pixel burn fraction, resolving fine-scale fire fronts and unburned refugia invisible to coarse-resolution systems. By automating the production of high-precision burn maps in near-real time using robust atmospheric inversion (SREM), BAM offers a scalable, open-source solution for disaster response and post-fire ecological assessment.
