bank_id	country	region	province_or_district	municipality	parish	place	name	source	source_quality	source_url	record_url	source_record_id	source_code	typology	generic_type	periods	longitude	latitude	coord_precision	positive_confidence	morphology_proxy	terrain_context_proxy	proxy_tags	review_priority	review_reason	training_use	generated_at
pos-pt-dgpc-109395	PT	Norte de Portugal	Braga	Vieira do Minho	Tabuaças		Castro de Atafona	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2719066	109395	30003	Povoado Fortificado		Idade do Ferro;	-8.165045736465748	41.62964513282357	Indeterminada	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-109085	PT	Norte de Portugal	Braga	Vieira do Minho	Anissó e Soutelo		Monte do Crasto%Castro de Anissó	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=52194	109085	6976	Povoado Fortificado		Indeterminado;	-8.164555939047519	41.60992751798526	catalogue_point_wgs84	medium_official_name_or_type	hilltop_hint	hilltop_or_ridge_proxy	hilltop_hint;earthwork_or_wall_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-107083	PT	Norte de Portugal	Braga	Vila Nova de Famalicão	Vale (São Cosme), Telhado e Portela		Castro das Eiras/ Monte das Eiras	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=49236	107083	2486	Povoado Fortificado		Idade do Ferro;	-8.44361112742367	41.43718056711798	catalogue_point_wgs84	medium_official_name_or_type	hilltop_hint	hilltop_or_ridge_proxy	hilltop_hint;earthwork_or_wall_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-107173	PT	Norte de Portugal	Braga	Vila Nova de Famalicão	Vila Nova de Famalicão e Calendário		Castro de São Miguel-o-Anjo	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=55903	107173	1528	Povoado Fortificado		Romano;Idade do Ferro;	-8.536059288556148	41.392054293223445	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-107797	PT	Norte de Portugal	Braga	Vila Nova de Famalicão	Lemenhe, Mouquim e Jesufrei		Castro do Monte das Ermidas/ Castelo das Ermidas	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=56494	107797	3645	Povoado Fortificado		Idade do Ferro;	-8.52331208226176	41.45962693936316	catalogue_point_wgs84	medium_official_name_or_type	hilltop_hint	hilltop_or_ridge_proxy	hilltop_hint;earthwork_or_wall_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-106979	PT	Norte de Portugal	Braga	Vila Nova de Famalicão	Vermoim		Castro e Castelo de Vermoim	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=47904	106979	237	Povoado Fortificado		Idade do Ferro;	-8.451266010517218	41.42930828189434	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-107222	PT	Norte de Portugal	Braga	Vila Nova de Famalicão	Joane		Cividade	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=52113	107222	6952	Inscrição		Indeterminado;	-8.42629558848281	41.444609216739224	catalogue_point_wgs84	medium_official_name_or_type	large_castrexo_civitas_hint	unknown_terrain_pending_visual_review	large_castrexo_civitas_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-109327	PT	Norte de Portugal	Braga	Vila Verde	Atiães		Bouça do Castro	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2899094	109327	31940	Marco Miliário		Romano;	-8.500427163357969	41.62658484761949	catalogue_point_wgs84	medium_official_name_or_type	coastal_promontory_hint	coastal_or_promontory_proxy	coastal_promontory_hint;valley_or_river_edge_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-109844	PT	Norte de Portugal	Braga	Vila Verde	Escariz (São Memde) e Escariz (São Martinho)		Castro de Escariz / São Ilus	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=49429	109844	3616	Povoado Fortificado		Idade do Ferro;Romano;	-8.535870242490057	41.65091039124731	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-109743	PT	Norte de Portugal	Braga	Vila Verde	Ribeira do Neiva		Castro de Sobradelo/Reduto	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=163880	109743	15746	Povoado Fortificado		Idade do Bronze;Idade do Ferro;Idade Média;	-8.499588721468946	41.709284145844414	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-109927	PT	Norte de Portugal	Braga	Vila Verde	Carreiras (São Miguel) e Carreiras (Santiago)		Castro do Barbudo/ Monte do Castelo	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	https://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=47800	109927	1168	Povoado Fortificado		Idade do Ferro;Romano;	-8.470741462351	41.6534472603513	Cartográfica	medium_official_name_or_type	hilltop_hint	hilltop_or_ridge_proxy	hilltop_hint;earthwork_or_wall_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-109706	PT	Norte de Portugal	Braga	Vila Verde	Oriz (Santa Marinha) e Oriz (São Miguel)		Castro do Vairão	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=54929	109706	12169	Povoado Fortificado		Idade do Ferro;	-8.37943060668501	41.70762445179446	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-109406	PT	Norte de Portugal	Braga	Vila Verde	Ponte		Citânia de São Julião de Caldelas	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=57492	109406	1237	Povoado Fortificado		Idade do Ferro;Romano;Idade do Bronze;	-8.393565660122807	41.689016912853376	Cartográfica	medium_official_name_or_type	large_castrexo_civitas_hint	unknown_terrain_pending_visual_review	large_castrexo_civitas_hint;earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-110152	PT	Norte de Portugal	Braga	Vila Verde	Gême		Monte de Santa Engrácia/ Castro Mau	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=48922	110152	2350	Povoado Fortificado		Idade do Ferro;	-8.43787339234175	41.667508815405036	catalogue_point_wgs84	medium_official_name_or_type	hilltop_hint	hilltop_or_ridge_proxy	hilltop_hint;earthwork_or_wall_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-106410	PT	Norte de Portugal	Bragança	Alfândega da Fé	Eucisia, Gouveia e Valverde		Castro de Santa Justa	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=54355	106410	11434	Povoado Fortificado		Calcolítico;Idade do Ferro;Idade Média;	-7.037882923414823	41.32209888211877	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-108223	PT	Norte de Portugal	Bragança	Bragança	Rabal		Alto do Castro	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2143601	108223	17517	Povoado Fortificado		Idade do Ferro;	-6.76239540793134	41.86987925122878	catalogue_point_wgs84	medium_official_name_or_type	hilltop_hint	hilltop_or_ridge_proxy	hilltop_hint;earthwork_or_wall_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-108603	PT	Norte de Portugal	Bragança	Bragança	Castro de Avelãs		Ara 1 de Castro de Avelãs	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2140256	108603	17463	Inscrição		Romano;	-6.8060670025937124	41.796567931916904	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-108635	PT	Norte de Portugal	Bragança	Bragança	Castro de Avelãs		Ara 2 de Castro de Avelãs	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	https://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2140538	108635	17473	Inscrição		Romano;	-6.804336582949994	41.79879868294752	Cartográfica	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-108644	PT	Norte de Portugal	Bragança	Bragança	Castro de Avelãs		Ara 3 de Castro de Avelãs	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2140693	108644	17474	Inscrição		Romano;	-6.805891026716784	41.79926679529511	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-108740	PT	Norte de Portugal	Bragança	Bragança	São Julião de Palácios e Deilão		Caracuto do Castro	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2146340	108740	17588	Povoado Fortificado		Idade do Ferro;	-6.6005481259696435	41.81795848021611	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-108459	PT	Norte de Portugal	Bragança	Bragança	Aveleda e Rio de Onor		Castro	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2145368	108459	17565	Povoado Fortificado		Indeterminado;	-6.619512020447835	41.937586824001684	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-108659	PT	Norte de Portugal	Bragança	Bragança	Castro de Avelãs		Castro	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2140126	108659	17460	Indeterminado		Indeterminado;	-6.795479472015511	41.80178395281529	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-108492	PT	Norte de Portugal	Bragança	Bragança	França		Castro Curisco 1 - Rocha 1	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=53784	108492	10603	Arte Rupestre		Indeterminado;	-6.771585957215564	41.95326446568809	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-108493	PT	Norte de Portugal	Bragança	Bragança	França		Castro Curisco 1 - Rocha 2	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=53785	108493	10604	Arte Rupestre		Indeterminado;	-6.771585957215564	41.95326446568809	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-108494	PT	Norte de Portugal	Bragança	Bragança	França		Castro Curisco 1 - Rocha 3	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=53786	108494	10605	Arte Rupestre		Indeterminado;	-6.771585957215564	41.95326446568809	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-108496	PT	Norte de Portugal	Bragança	Bragança	França		Castro Curisco 1 - Rocha 5	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=53805	108496	10609	Arte Rupestre		Indeterminado;	-6.771585957215564	41.95326446568809	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-108497	PT	Norte de Portugal	Bragança	Bragança	França		Castro Curisco 1 - Rocha 6	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=53806	108497	10610	Arte Rupestre		Indeterminado;	-6.771585957215564	41.95326446568809	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-108498	PT	Norte de Portugal	Bragança	Bragança	França		Castro Curisco 1 - Rocha 7	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=53808	108498	10612	Arte Rupestre		Indeterminado;	-6.771585957215564	41.95326446568809	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-109077	PT	Norte de Portugal	Bragança	Bragança	Parada e Faílde		Castro Mau	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2145342	109077	17563	Povoado Fortificado		Idade do Ferro;	-6.6492602594035155	41.67301945638685	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-109156	PT	Norte de Portugal	Bragança	Bragança	Outeiro		Castro Mouro/Pena Alta	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2144838	109156	17547	Povoado Fortificado		Idade do Ferro;	-6.6435497326105555	41.675916631779195	catalogue_point_wgs84	medium_official_name_or_type	hilltop_hint	hilltop_or_ridge_proxy	hilltop_hint;earthwork_or_wall_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-109605	PT	Norte de Portugal	Bragança	Bragança	Quintanilha		Castro da Réfega	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2147106	109605	17610	Povoado Fortificado		Indeterminado;	-6.559963346804474	41.7649231422277	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-108722	PT	Norte de Portugal	Bragança	Bragança	Babe		Castro da Sapeira	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=50921	108722	4891	Povoado Fortificado		Idade do Ferro;	-6.660710630854306	41.81325342371423	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-109795	PT	Norte de Portugal	Bragança	Bragança	Castrelos e Carrazedo		Castro da Seara / Castro Serzedo	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2133879	109795	17319	Povoado Fortificado		Idade do Ferro;Idade Média;	-6.901410000626809	41.77476158198164	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-108199	PT	Norte de Portugal	Bragança	Bragança	Baçal		Castro de Baçal	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2135993	108199	17387	Povoado Fortificado		Indeterminado;	-6.721106866779897	41.86325727605982	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-109040	PT	Norte de Portugal	Bragança	Bragança	Parada e Faílde		Castro de Ciragata/Cidadelhe	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=56537	109040	2893	Povoado Fortificado		Idade do Ferro;	-6.724598453927665	41.67081603623943	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-108650	PT	Norte de Portugal	Bragança	Bragança	Gimonde		Castro de Gimonde/ Arrabalde de Gimonde	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=47663	108650	535	Povoado Fortificado		Idade do Ferro;Romano;	-6.696146116755786	41.800017583390535	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-108989	PT	Norte de Portugal	Bragança	Bragança	Baçal		Castro de Sacóias	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=47695	108989	554	Habitat		Indeterminado;Romano;Idade Média;	-6.68966272057244	41.8583650867716	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-109725	PT	Norte de Portugal	Bragança	Bragança	Serapicos		Castro de Vila Boa	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2147394	109725	17616	Povoado Fortificado		Idade do Ferro;	-6.729053641039059	41.64260059558721	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-108403	PT	Norte de Portugal	Bragança	Bragança	Parâmio		Castro de Zeive/Abadia	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2146339	108403	17589	Necrópole		Indeterminado;	-6.896923043583072	41.91434921089182	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
pos-pt-dgpc-109722	PT	Norte de Portugal	Bragança	Bragança	Coelhoso		Castro do Serro de Coelhoso	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2144046	109722	17535	Povoado Fortificado		Idade do Ferro;	-6.693528403446607	41.642521439709604	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z
