theme	query	source	title	year	venue	cited_by	is_oa	doi	pdf_url	language	abstract
gallego_mamoas	megalitismo noroeste peninsular necropolis tumular	crossref	"Preliminary considerations on the Scythian stone statue of 4<b>
                     <sup>th</sup>
                  </b> Century BC from the tumular necropolis from Peceneaga-Cerna, Tulcea County"	2024	Praehistorische Zeitschrift	0		10.1515/pz-2024-2019		en	" Abstract 
                During a survey in Peceneaga, Tulcea county in Dobruja, several settlements and mounds (necropolises) from the 4 th  century were discovered. Topographic and geophysical surveys of the “Breazu tumulus” and its surroundings have revealed a partially destroyed tumular necropolis, where the barrow with the statue had a stone ring. The presence of a burial chamber below the embankment could not be proven; another burial structure was probably present. On the largest tumulus lay a Scythian stone statue from the 4 th  century BC. The bearded left-handed warrior was represented with a belt, a gorythos and protective armor on his right thigh. In this time the North Pontic Scythians under Ataias, migrating westward, became increasingly sedentary. A Scythian center of power may have emerged there. "
gallego_mamoas	megalitismo noroeste peninsular necropolis tumular	crossref	tumular, adj.	2023	Oxford English Dictionary	0		10.1093/oed/7099237259		en	
gallego_mamoas	megalitismo noroeste peninsular necropolis tumular	crossref	UN ACERCAMIENTO A LAS MARCAS DE ALFARERO EN TERRA SIGILLATA: EL ESTADO DE LA CUESTIÓN EN EL NOROESTE PENINSULAR.	2024	Minius	0		10.35869/mns.v0i30.5885			 Las marcas de alfarero constituyen un dominio específico en el estudio de la arqueología romana que nos ayuda a entender mejor la distribución cronológica y espacial de la terra sigillata itálica, sudgálica e hispánica por todo el imperio. En este trabajo realizamos una introducción a las características de las marcas y un estado de la cuestión sobre los estudios que se han llevado a cabo sobre ella en el noroeste peninsular. 
gallego_mamoas	megalitismo noroeste peninsular necropolis tumular	crossref	LA REPRESENTACIÓN DEL PODER EN LAS COMUNIDADES PROTOHISTÓRICAS DEL NOROESTE PENINSULAR. EXCELENCIA MASCULINA Y COTIDIANIDAD FEMENINA	2017	RAUDEM. Revista de Estudios de las Mujeres	0		10.25115/raudem.v1i0.565			 Resumen: Dentro de las estrategias de acceso al poder de las élites masculinas, la articulación y dominio de los espacios de representación servirían de garantía tanto a la legitimación como a la consolidación de las desigualdades sociales. Una garantía que se apoyaba en el control de las armas, los rituales y la autoridad. En ese sentido, el estudio, como parte del lenguaje simbólico del poder, de los espacios y materiales rescatados nos ayuda a entender cómo se construyeron las diferencias de género y con ellas las desigualdades entre hombres y mujeres.Palabras clave: protohistoria, arqueología, espacios, género, poder, patriarcado, excelencia y cotidianidad.English Title: The Representation of Power in the Northwest Peninsular Protohistoric Communities. Masculine Excellence and Feminine CotidianityAbstract: In the power strategies of masculine elites, the articulation and domination of representational spaces would serve to guarantee their legitimacy, but they would also consolidate social inequalities. Masculine power, shored up by development of defensive weaponry, was organised through control of weapons, rules and rituals. This study of spaces and materials will assist in understanding how such societies, through this symbolic language of power, constructed gender differences and thereby created inequalities between men and women.Key words: protohistory, archaeology, spaces, gender, poser, patriarchy, excellence andcotidianity. 
gallego_mamoas	megalitismo noroeste peninsular necropolis tumular	crossref	El tablero cerámico de Castro Curbín (Arzúa, A Coruña). Reflexiones sobre religiosidad y ¿juegos de mesa? en la Edad del Hierro del noroeste peninsular	2024	Lucentum	0		10.14198/lvcentvm.24538			 El presente trabajo realiza una aproximación arqueológica a una pieza singular de la Edad del Hierro del Noroeste: el tablero cerámico de Castro Curbín (Arzúa). Este insólito objeto se define por una base plana realizada en cerámica, con numerosas oquedades y vinculada a varias fichas de forma circular, que encajan en los huecos. La pieza, muy fragmentada, fue recuperada en un depósito estructurada en el entorno del sistema defensivo del asentamiento. Dada la extraña factura del objeto, se propone una aproximación integral al yacimiento que permita establecer una base sólida para el análisis. Así, se definen, en primer lugar, las características más relevantes del poblado, las condiciones del paisaje habitado y su secuencia ocupacional, contextualizando el asentamiento con relación a las dinámicas sociales, territoriales y arqueológicas del interior de la Edad del Hierro del Noroeste. A continuación, el trabajo se focaliza en las características del depósito en el que se integra el tablero, una acumulación de materiales estructurada y de probable orientación votiva. Se analizarán las características generales de este tipo de expresiones en otros asentamientos fortificados del Noroeste, señalando su reiteración en otros poblados del interior y su habitual vínculo con el entorno de las murallas. Finalmente, se sugiere un análisis funcional e interpretativo del tablero, considerando su orientación lúdica como la más acorde a sus características. Estas consideraciones se relacionarán con otras expresiones lúdicas documentadas en distintos ámbitos, procurando establecer un marco comparativo de análisis que permita realizar una primera aproximación a este posible juego de mesa en el Hierro del Noroeste. 
gallego_mamoas	medorra arca dolmen Galicia paisaje megalitico	crossref	Escribir Galicia a través de su paisaje	2026	HispanismeS	0		10.4000/16hvr			 Filomena Dato (1856, Ourense – 1926, A Coruña) es una poeta gallega que formó parte del movimiento del Rexurdimento galego. Heredera de la poesía de las grandes figuras gallegas como Rosalía de Castro o Eduardo Pondal, se dedica, en sus poemas reunidos en el poemario Follatos, a cantar la belleza de Galicia y de sus autores. El artículo se propone estudiar cómo los poemas en gallego de Filomena Dato, a través de una tonalidad fuertemente lírica y patriótica, crean una voz poética que adopta una visión puramente laudatoria de lo que llama su «patria». A la pintura poética de un paisaje principalmente compuesto por elementos naturales, se superpone la edificación de un panteón literario cuya obra fusiona con el paisaje gallego. La última sección del análisis se dedica a identificar los fallos de la voz poética a la hora de enfrentarse con la pobreza de la Galicia del final del siglo XIX y la emigración resultante. 
gallego_mamoas	medorra arca dolmen Galicia paisaje megalitico	crossref	Aproximación a los castros del municipio de Forcarei (Pontevedra, Galicia):	2025	Arqueología de las comunidades rurales en la Península Ibérica	0		10.2307/jj.26868654.7			
gallego_mamoas	tumulos prehistoricos Galicia distribucion espacial	crossref	« Venies ad tumulos. Respice Sepulcra »	1976	Revue de l'art	0		10.3917/rda.032.0015			
gallego_mamoas	tumulos prehistoricos Galicia distribucion espacial	crossref	Manuel Vázquez Castro no Album de Galicia	2019	Álbum de Galicia	0		10.17075/adg.4054			
gallego_mamoas	mamoa tumulo megalitico Galicia dimensiones diametro	arxiv	Proposte di Antenne generatrici di Fasci Non-diffrattivi per micro-onde (Proposal of apertures generating Nondiffracting Beams of microwaves)	2011	arXiv	0	yes			en	We propose in detail Antennas for generating Nondiffracting Beams of Microwaves, for instance with frequencies of the order of few GHz, obtaining fair results even when having recourse to realistic apertures, with a quite reasonable diameter. The present proposal refers to sets of suitable annular slits. The possible applications are various, including remote sensing. The paper is in Italian. [Si propongono in dettaglio Antenne per la generazione di fasci non-diffrattivi di microonde, per frequenze ad esempio dell'ordine della decina di GHz, ottenendo discreti risultati pur ricorrendo ad antenne realistiche di diametro ridotto. La proposta e' quella di usare un set di opportuni Annular Slits. Le applicazioni possibili sono varie, includendo il remore sensing.]
gallego_mamoas	megalitismo noroeste peninsular necropolis tumular	arxiv	Abusir: from Pliny the Elder to Google Maps	2011	arXiv	0	yes			en	Abusir, the House of Osiris, is the name given to an Egyptian necropolis of the Old Kingdom period. This site is a part of a huge area, from Giza to Dahshur, rich of archaeological remains and covered by many pyramids. The paper is reporting concisely some archaeological studies on Abusir. We start from the description given by Pliny the Elder and end proposing the use of Google Maps.
gallego_mamoas	medorra arca dolmen Galicia paisaje megalitico	arxiv	ARCAS: An Augmented Reality Collision Avoidance System with SLAM-Based Tracking for Enhancing VRU Safety	2025	arXiv	0	yes			en	Vulnerable road users (VRUs) face high collision risks in mixed traffic, yet most existing safety systems prioritize driver or vehicle assistance over direct VRU support. This paper presents ARCAS, a real-time augmented reality (AR) collision avoidance system that provides personalized spatial alerts to VRUs via wearable AR headsets. By fusing roadside 360° 3D LiDAR with SLAM-based headset tracking and an automatic 3D calibration procedure, ARCAS accurately overlays world-locked 3D bounding boxes and directional arrows onto approaching hazards in the user's passthrough view. The system also enables multi-headset coordination through shared world anchoring. Evaluated in real-world pedestrian interactions with e-scooters and vehicles (180 trials), ARCAS nearly doubles pedestrians' time to collision and increases counterparts' reaction margins by up to 4x compared to unaided eye conditions. Results validate the feasibility and effectiveness of LiDAR-driven AR guidance and highlight the potential of wearable AR as a promising next generation safety tool for urban mobility.
